id;region;year;type;conversion_factor_sec_elec;conversion_factor_sec_diesel;conversion_factor_sec_hydrogen;conversion_factor_sec_ethanol;conversion_factor_exo_rail_long_pkm;conversion_factor_exo_rail_short_pkm;optional_limitations;cost_fix_tra;cost_inv_tra;cost_var_tra;lifetime;market_share_range;mileage;occupancy_rate;wacc;ef_sec_diesel_emi_co2_f_tra;ef_sec_ethanol_emi_co2_f_tra;ef_sec_diesel_emi_ch4_f_tra;ef_sec_diesel_emi_n2o_f_tra;bandwidth_type;version;method;source;comment
21;DE;2021;tra_rail_fcev_pass_long_hydrogen_1;;;1.0;;2.44;;;63000;6600000;;30;1.0;102000;100;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Pagenkopfetal2020', 'market_share_range': '8BMDV2021', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': ''}
22;DE;2024;tra_rail_fcev_pass_long_hydrogen_1;;;1.0;;2.44;;;63000;6600000;;30;1.0;102000;100;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Pagenkopfetal2020', 'market_share_range': '8BMDV2021', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': ''}
23;DE;2027;tra_rail_fcev_pass_long_hydrogen_1;;;1.0;;2.44;;;63000;6600000;;30;1.0;102000;100;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Pagenkopfetal2020', 'market_share_range': '8BMDV2021', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': ''}
24;DE;2030;tra_rail_fcev_pass_long_hydrogen_1;;;1.0;;2.44;;;63000;6600000;;30;1.0;102000;100;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Pagenkopfetal2020', 'market_share_range': '8BMDV2021', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': ''}
25;DE;2035;tra_rail_fcev_pass_long_hydrogen_1;;;1.0;;2.44;;;63000;6600000;;30;1.0;102000;100;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Pagenkopfetal2020', 'market_share_range': '8BMDV2021', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': ''}
26;DE;2040;tra_rail_fcev_pass_long_hydrogen_1;;;1.0;;2.44;;;63000;6600000;;30;1.0;102000;100;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Pagenkopfetal2020', 'market_share_range': '8BMDV2021', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': ''}
27;DE;2045;tra_rail_fcev_pass_long_hydrogen_1;;;1.0;;2.44;;;63000;6600000;;30;1.0;102000;100;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Pagenkopfetal2020', 'market_share_range': '8BMDV2021', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': ''}
28;DE;2050;tra_rail_fcev_pass_long_hydrogen_1;;;1.0;;2.44;;;63000;6600000;;30;1.0;102000;100;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Pagenkopfetal2020', 'market_share_range': '8BMDV2021', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': ''}
29;DE;2060;tra_rail_fcev_pass_long_hydrogen_1;;;1.0;;2.44;;;63000;6600000;;30;1.0;102000;100;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Pagenkopfetal2020', 'market_share_range': '8BMDV2021', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': ''}
30;DE;2070;tra_rail_fcev_pass_long_hydrogen_1;;;1.0;;2.44;;;63000;6600000;;30;1.0;102000;100;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Pagenkopfetal2020', 'market_share_range': '8BMDV2021', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023, 8DLR&DIW2023'};{'conversion_factor_exo_rail_long_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'market_share_range': '', 'mileage': '', 'occupancy_rate': ''}
31;DE;2021;tra_rail_fcev_pass_short_hydrogen_1;;;1.0;;;1.83;;63000;6600000;;30;;26000;67;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Kuder2014', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
32;DE;2024;tra_rail_fcev_pass_short_hydrogen_1;;;1.0;;;1.83;;63000;6600000;;30;;26000;67;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Kuder2014', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
33;DE;2027;tra_rail_fcev_pass_short_hydrogen_1;;;1.0;;;1.83;;63000;6600000;;30;;26000;67;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Kuder2014', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
34;DE;2030;tra_rail_fcev_pass_short_hydrogen_1;;;1.0;;;1.83;;63000;6600000;;30;;26000;67;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Kuder2014', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
35;DE;2035;tra_rail_fcev_pass_short_hydrogen_1;;;1.0;;;1.83;;63000;6600000;;30;;26000;67;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Kuder2014', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
36;DE;2040;tra_rail_fcev_pass_short_hydrogen_1;;;1.0;;;1.83;;63000;6600000;;30;;26000;67;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Kuder2014', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
37;DE;2045;tra_rail_fcev_pass_short_hydrogen_1;;;1.0;;;1.83;;63000;6600000;;30;;26000;67;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Kuder2014', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
38;DE;2050;tra_rail_fcev_pass_short_hydrogen_1;;;1.0;;;1.83;;63000;6600000;;30;;26000;67;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Kuder2014', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
39;DE;2060;tra_rail_fcev_pass_short_hydrogen_1;;;1.0;;;1.83;;63000;6600000;;30;;26000;67;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Kuder2014', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
40;DE;2070;tra_rail_fcev_pass_short_hydrogen_1;;;1.0;;;1.83;;63000;6600000;;30;;26000;67;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_hydrogen': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8Kuder2014', 'conversion_factor_sec_hydrogen': '8Kuder2014', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8LNVGetal2022', 'lifetime': '8Kuder2014', 'mileage': '8Kuder2014', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
41;DE;2021;tra_rail_hyb_pass_short_diesel_1;0.35;0.65;;;;1.89;;38000;6000000;;30;;65055;67;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_diesel': '', 'conversion_factor_sec_elec': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8DeutscheBahnAG2024', 'conversion_factor_sec_diesel': '8DeutscheBahnAG2024', 'conversion_factor_sec_elec': '8DeutscheBahnAG2024', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8Kuder2014', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2020', 'mileage': '8DeutscheBahnAG2023', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'conversion_factor_sec_elec': 'same as for diesel, unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
42;DE;2024;tra_rail_hyb_pass_short_diesel_1;0.35;0.65;;;;1.89;;38000;6000000;;30;;65055;67;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_diesel': '', 'conversion_factor_sec_elec': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8DeutscheBahnAG2024', 'conversion_factor_sec_diesel': '8DeutscheBahnAG2024', 'conversion_factor_sec_elec': '8DeutscheBahnAG2024', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8Kuder2014', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2020', 'mileage': '8DeutscheBahnAG2023', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'conversion_factor_sec_elec': 'same as for diesel, unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
43;DE;2027;tra_rail_hyb_pass_short_diesel_1;0.35;0.65;;;;1.89;;38000;6000000;;30;;65055;67;global_scalars.wacc;global_emission_factors.diesel_fuel;;0.87;0.56;;srd_point_draft;{'conversion_factor_exo_rail_short_pkm': '', 'conversion_factor_sec_diesel': '', 'conversion_factor_sec_elec': '', 'cost_fix_tra': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': '', 'ef_sec_diesel_emi_co2_f_tra': '', 'ef_sec_diesel_emi_n2o_f_tra': '', 'lifetime': '', 'mileage': '', 'occupancy_rate': 'own calculation based on 8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': '8DeutscheBahnAG2024', 'conversion_factor_sec_diesel': '8DeutscheBahnAG2024', 'conversion_factor_sec_elec': '8DeutscheBahnAG2024', 'cost_fix_tra': '8SCIVerkehr2020', 'cost_inv_tra': '8Kuder2014', 'ef_sec_diesel_emi_ch4_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_co2_f_tra': '8UNFCCC2021', 'ef_sec_diesel_emi_n2o_f_tra': '8UNFCCC2021', 'lifetime': '8Pagenkopfetal2020', 'mileage': '8DeutscheBahnAG2023', 'occupancy_rate': '8DeutscheBahnAG2023'};{'conversion_factor_exo_rail_short_pkm': 'unit:BPkm/PJ', 'conversion_factor_sec_diesel': 'unit:PJ', 'conversion_factor_sec_elec': 'same as for diesel, unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'ef_sec_diesel_emi_ch4_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_co2_f_tra': 'unit:t/PJ', 'ef_sec_diesel_emi_n2o_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'occupancy_rate': ''}
